measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Israel,Male,All Ages,Substance use disorders,Percent,2005,0.021874991655382023,0.024955807091069267,0.019016240433013382
Prevalence,Israel,Female,All Ages,Substance use disorders,Percent,2005,0.013003327132414423,0.01538245060940697,0.011166752122659095
Prevalence,Israel,Both,All Ages,Substance use disorders,Percent,2005,0.01728645330624844,0.019771877817005033,0.01513201716589977
Prevalence,Panama,Male,All Ages,Substance use disorders,Percent,1990,0.03186795556685233,0.03835476509737415,0.026332751883323263
Prevalence,Panama,Female,All Ages,Substance use disorders,Percent,1990,0.011665912998408056,0.014269697983978508,0.009517159525804172
Prevalence,Panama,Both,All Ages,Substance use disorders,Percent,1990,0.021772790943800226,0.026102548518788366,0.018066510733699078
Prevalence,Belize,Male,All Ages,Substance use disorders,Percent,1990,0.028682664260203217,0.03363560200073397,0.024328956827344157
Prevalence,Belize,Female,All Ages,Substance use disorders,Percent,1990,0.013207315587759992,0.016103352991413637,0.010973798840731172
Prevalence,Belize,Both,All Ages,Substance use disorders,Percent,1990,0.020989226954193543,0.024620875184479373,0.01780186000939421
Prevalence,Azerbaijan,Male,All Ages,Substance use disorders,Percent,2005,0.04451713867648864,0.05272508331884701,0.03693225134343053
Prevalence,Azerbaijan,Female,All Ages,Substance use disorders,Percent,2005,0.016733692002487466,0.019726138788143652,0.013821402388915625
Prevalence,Azerbaijan,Both,All Ages,Substance use disorders,Percent,2005,0.030221682572862136,0.03500971671312151,0.025483208678187135
Prevalence,South Africa,Male,All Ages,Substance use disorders,Percent,1990,0.04935641872912451,0.05532420628539033,0.0439872601181731
Prevalence,South Africa,Female,All Ages,Substance use disorders,Percent,1990,0.018824393624291377,0.0220460004840162,0.016380785897434608
Prevalence,South Africa,Both,All Ages,Substance use disorders,Percent,1990,0.0334613805676494,0.0377647684189225,0.02981469223009259
Prevalence,Greece,Male,All Ages,Substance use disorders,Percent,2005,0.0356302677071708,0.043212962752513066,0.02958611703451092
Prevalence,Greece,Female,All Ages,Substance use disorders,Percent,2005,0.013708896078868667,0.016331706878885542,0.011520298862926747
Prevalence,Greece,Both,All Ages,Substance use disorders,Percent,2005,0.024331039048232108,0.029285565688159324,0.02053145797847131
Prevalence,Spain,Male,All Ages,Substance use disorders,Percent,2005,0.059317605849130844,0.06663011027926108,0.052164485493388923
Prevalence,Spain,Female,All Ages,Substance use disorders,Percent,2005,0.02186468120163439,0.024370359700999038,0.01975050910321124
Prevalence,Spain,Both,All Ages,Substance use disorders,Percent,2005,0.0399340703063631,0.044510909169192876,0.03565384580919491
Prevalence,Bermuda,Male,All Ages,Substance use disorders,Percent,1990,0.034463045408498136,0.0400274656296993,0.0294365917731626
Prevalence,Bermuda,Female,All Ages,Substance use disorders,Percent,1990,0.015995836746204892,0.019221397256187905,0.013405210556492837
Prevalence,Bermuda,Both,All Ages,Substance use disorders,Percent,1990,0.024882141260460962,0.029223561524794498,0.021315762337316295
Prevalence,United Arab Emirates,Male,All Ages,Substance use disorders,Percent,2005,0.021336032478041413,0.024998395238797006,0.018061731480985978
Prevalence,United Arab Emirates,Female,All Ages,Substance use disorders,Percent,2005,0.009840478768427374,0.011835508687790864,0.008195135273999007
Prevalence,United Arab Emirates,Both,All Ages,Substance use disorders,Percent,2005,0.017681608676207713,0.020575325986659933,0.015197813663309023
Prevalence,San Marino,Male,All Ages,Substance use disorders,Percent,1990,0.05364894111990315,0.06238400295997052,0.04599789051510878
Prevalence,San Marino,Female,All Ages,Substance use disorders,Percent,1990,0.018418998782778476,0.02183497086828521,0.015458809479075946
Prevalence,San Marino,Both,All Ages,Substance use disorders,Percent,1990,0.03544641417807438,0.04113085186883084,0.030685475273109608
Prevalence,Dominican Republic,Male,All Ages,Substance use disorders,Percent,1990,0.025059753873775823,0.029638202272638147,0.021178803670172847
Prevalence,Dominican Republic,Female,All Ages,Substance use disorders,Percent,1990,0.011192753660713773,0.013585543489803604,0.009199902201385286
Prevalence,Dominican Republic,Both,All Ages,Substance use disorders,Percent,1990,0.01795142665049207,0.021032653211485685,0.015253326964745564
Prevalence,Qatar,Male,All Ages,Substance use disorders,Percent,1990,0.01505444197493924,0.017975208360121973,0.012614058231433094
Prevalence,Qatar,Female,All Ages,Substance use disorders,Percent,1990,0.005658667231465656,0.006902367304035932,0.004652744549729398
Prevalence,Qatar,Both,All Ages,Substance use disorders,Percent,1990,0.011911607471629466,0.0141893872754127,0.009999893561852227
Prevalence,Cabo Verde,Male,All Ages,Substance use disorders,Percent,2005,0.011522099632303643,0.013193786983902594,0.010017352284743833
Prevalence,Cabo Verde,Female,All Ages,Substance use disorders,Percent,2005,0.006369775956615774,0.007620007255187432,0.005359346652738879
Prevalence,Cabo Verde,Both,All Ages,Substance use disorders,Percent,2005,0.008853580329867253,0.010192155809090567,0.007666050328991892
Prevalence,Iran (Islamic Republic of),Male,All Ages,Substance use disorders,Percent,1990,0.011737281328436228,0.01331156676645267,0.010334574400005878
Prevalence,Iran (Islamic Republic of),Female,All Ages,Substance use disorders,Percent,1990,0.005061106690437956,0.005951012456755482,0.004383010194759501
Prevalence,Iran (Islamic Republic of),Both,All Ages,Substance use disorders,Percent,1990,0.008429240286297506,0.009636345731378707,0.00741767087420408
Prevalence,Switzerland,Male,All Ages,Substance use disorders,Percent,2005,0.06456605568133159,0.07446848663676996,0.05620643053664238
Prevalence,Switzerland,Female,All Ages,Substance use disorders,Percent,2005,0.024833086772026853,0.02854231049180447,0.021651328199434005
Prevalence,Switzerland,Both,All Ages,Substance use disorders,Percent,2005,0.04384995130163639,0.0496875930259229,0.038715627550891044
Prevalence,Cameroon,Male,All Ages,Substance use disorders,Percent,2005,0.009754714963025705,0.011176719108210916,0.00841267181005028
Prevalence,Cameroon,Female,All Ages,Substance use disorders,Percent,2005,0.006145063795969257,0.007376744531224855,0.00518831334522762
Prevalence,Cameroon,Both,All Ages,Substance use disorders,Percent,2005,0.007924972744091612,0.009123833324079476,0.006865588785333029
Prevalence,Sweden,Male,All Ages,Substance use disorders,Percent,2005,0.05530816957029991,0.061875279061575895,0.04915864903980053
Prevalence,Sweden,Female,All Ages,Substance use disorders,Percent,2005,0.0178945011823944,0.020605496593243636,0.015569167471337578
Prevalence,Sweden,Both,All Ages,Substance use disorders,Percent,2005,0.036021077983132574,0.04037007444906288,0.032059150329929904
Prevalence,Guyana,Male,All Ages,Substance use disorders,Percent,2005,0.0318243382244003,0.03689846130232795,0.02734038908341305
Prevalence,Guyana,Female,All Ages,Substance use disorders,Percent,2005,0.01635676145189004,0.0192775261786939,0.013851134471049324
Prevalence,Guyana,Both,All Ages,Substance use disorders,Percent,2005,0.024071601928921642,0.027590106469550485,0.02077092780969535
Prevalence,Tunisia,Male,All Ages,Substance use disorders,Percent,1990,0.008827362518359255,0.010702823654012891,0.007273318362046299
Prevalence,Tunisia,Female,All Ages,Substance use disorders,Percent,1990,0.0050381956776358455,0.006061509156236957,0.0041843946515167105
Prevalence,Tunisia,Both,All Ages,Substance use disorders,Percent,1990,0.006923641963093943,0.008321186985783397,0.005730779075821444
Prevalence,Italy,Male,All Ages,Substance use disorders,Percent,1990,0.04330006547635962,0.04934659084489547,0.03802362669518497
Prevalence,Italy,Female,All Ages,Substance use disorders,Percent,1990,0.018191144411489252,0.021173889499815145,0.01571208638804325
Prevalence,Italy,Both,All Ages,Substance use disorders,Percent,1990,0.030148591778280647,0.03460548410462621,0.0263136970437468
Prevalence,Yemen,Male,All Ages,Substance use disorders,Percent,2005,0.007709883362027192,0.009388040599296866,0.006222240580436144
Prevalence,Yemen,Female,All Ages,Substance use disorders,Percent,2005,0.003834239791751634,0.004653336459914557,0.0031062267390268
Prevalence,Yemen,Both,All Ages,Substance use disorders,Percent,2005,0.0057858807341777075,0.006984623591456798,0.0047613291922887074
Prevalence,Haiti,Male,All Ages,Substance use disorders,Percent,1990,0.025573193343651036,0.029760648298907736,0.02179995212419996
Prevalence,Haiti,Female,All Ages,Substance use disorders,Percent,1990,0.011984133172200663,0.014286892022066688,0.009961279544952996
Prevalence,Haiti,Both,All Ages,Substance use disorders,Percent,1990,0.01858875091106755,0.021661695519688915,0.015811189671272114
Prevalence,United Kingdom,Male,All Ages,Substance use disorders,Percent,2005,0.07268267931010004,0.08081580624675214,0.06581305818449053
Prevalence,United Kingdom,Female,All Ages,Substance use disorders,Percent,2005,0.025919521117220404,0.02900788263691884,0.02320126925951987
Prevalence,United Kingdom,Both,All Ages,Substance use disorders,Percent,2005,0.04824863711828422,0.05372202917388336,0.04365403382144373
Prevalence,Somalia,Male,All Ages,Substance use disorders,Percent,1990,0.01612784684525451,0.01932945096695294,0.013035431430063419
Prevalence,Somalia,Female,All Ages,Substance use disorders,Percent,1990,0.006757159911321035,0.008154986622661621,0.00557765268596416
Prevalence,Somalia,Both,All Ages,Substance use disorders,Percent,1990,0.011573271827603501,0.01396485974730423,0.009387395321230264
Prevalence,South Sudan,Male,All Ages,Substance use disorders,Percent,2005,0.019095186139516558,0.023083856002699528,0.015442115485787177
Prevalence,South Sudan,Female,All Ages,Substance use disorders,Percent,2005,0.007746870802308489,0.00958890310158724,0.006298913647546297
Prevalence,South Sudan,Both,All Ages,Substance use disorders,Percent,2005,0.01359906384309231,0.01645456310382189,0.011113154416114848
Prevalence,Vanuatu,Male,All Ages,Substance use disorders,Percent,1990,0.015414403792898412,0.018877137722292055,0.01259324257486345
Prevalence,Vanuatu,Female,All Ages,Substance use disorders,Percent,1990,0.007762851939096745,0.00964754402389609,0.00631631439017159
Prevalence,Vanuatu,Both,All Ages,Substance use disorders,Percent,1990,0.01168197356498485,0.014206827426181567,0.009579617782470221
Prevalence,Ecuador,Male,All Ages,Substance use disorders,Percent,1990,0.02276211380098941,0.026384382747544677,0.01929757159079417
Prevalence,Ecuador,Female,All Ages,Substance use disorders,Percent,1990,0.011478377767237993,0.013579273747955286,0.009686851990763192
Prevalence,Ecuador,Both,All Ages,Substance use disorders,Percent,1990,0.01702758041693029,0.019590081585583858,0.014748516625354363
Prevalence,United States Virgin Islands,Male,All Ages,Substance use disorders,Percent,2005,0.0449224799971802,0.051131921425124106,0.03903012426925258
Prevalence,United States Virgin Islands,Female,All Ages,Substance use disorders,Percent,2005,0.01652150117640958,0.019291432409471072,0.014053486310353127
Prevalence,United States Virgin Islands,Both,All Ages,Substance use disorders,Percent,2005,0.02998558349743977,0.033894083967059965,0.026357059584733045
Prevalence,Kuwait,Male,All Ages,Substance use disorders,Percent,1990,0.011683882654102168,0.014002301415096586,0.009729671458959796
Prevalence,Kuwait,Female,All Ages,Substance use disorders,Percent,1990,0.006323276352822411,0.00774531882221422,0.005179320241700444
Prevalence,Kuwait,Both,All Ages,Substance use disorders,Percent,1990,0.009372598589289603,0.011171235761403324,0.00787581434868953
Prevalence,Serbia,Male,All Ages,Substance use disorders,Percent,1990,0.03566690844720777,0.04166927239153083,0.029909731012768215
Prevalence,Serbia,Female,All Ages,Substance use disorders,Percent,1990,0.020652342065135533,0.024814656093483833,0.017151447129212807
Prevalence,Serbia,Both,All Ages,Substance use disorders,Percent,1990,0.02794623310763745,0.03265567287910918,0.023661443563937148
Prevalence,Togo,Male,All Ages,Substance use disorders,Percent,1990,0.00650910403343982,0.007643838142915617,0.0055120372103026815
Prevalence,Togo,Female,All Ages,Substance use disorders,Percent,1990,0.0045712802684122434,0.0056698743567889995,0.0037206162732051806
Prevalence,Togo,Both,All Ages,Substance use disorders,Percent,1990,0.005513166920591157,0.006568544424942734,0.004658867703511843
Prevalence,Azerbaijan,Male,All Ages,Substance use disorders,Percent,1990,0.0399232763935963,0.047737492217256074,0.03277990933665816
Prevalence,Azerbaijan,Female,All Ages,Substance use disorders,Percent,1990,0.016821436289271904,0.02000489730444382,0.014008817135435107
Prevalence,Azerbaijan,Both,All Ages,Substance use disorders,Percent,1990,0.02791281937290787,0.03292270894490425,0.023278221847657706
Prevalence,Seychelles,Male,All Ages,Substance use disorders,Percent,1990,0.023827849003590706,0.028854177827321126,0.01991746951430346
Prevalence,Seychelles,Female,All Ages,Substance use disorders,Percent,1990,0.009891062943180266,0.01240304998121746,0.007926521820592593
Prevalence,Seychelles,Both,All Ages,Substance use disorders,Percent,1990,0.016754773835069195,0.02035233074510018,0.013964982165903002
Prevalence,Liberia,Male,All Ages,Substance use disorders,Percent,1990,0.007573855776924784,0.00876778524233903,0.006522723179973341
Prevalence,Liberia,Female,All Ages,Substance use disorders,Percent,1990,0.005340339083287768,0.006408890866706998,0.0044723429690242825
Prevalence,Liberia,Both,All Ages,Substance use disorders,Percent,1990,0.0064380991642854265,0.007463164116962194,0.005537057288680186
Prevalence,Ukraine,Male,All Ages,Substance use disorders,Percent,2005,0.06018399587176758,0.06781789990989787,0.05376037514527772
Prevalence,Ukraine,Female,All Ages,Substance use disorders,Percent,2005,0.023178998427940124,0.02626639534341766,0.020357968174607593
Prevalence,Ukraine,Both,All Ages,Substance use disorders,Percent,2005,0.03999943453846158,0.044957251150520045,0.035816472908884414
Prevalence,Nicaragua,Male,All Ages,Substance use disorders,Percent,1990,0.037928886756235604,0.04448964081486883,0.032385207106187947
Prevalence,Nicaragua,Female,All Ages,Substance use disorders,Percent,1990,0.010268539873318184,0.012446328540946038,0.008517555576111864
Prevalence,Nicaragua,Both,All Ages,Substance use disorders,Percent,1990,0.0236959919395391,0.027736469421767104,0.020397385366493707
Prevalence,Tunisia,Male,All Ages,Substance use disorders,Percent,2005,0.010849949871811542,0.01293552718593007,0.009183427700345418
Prevalence,Tunisia,Female,All Ages,Substance use disorders,Percent,2005,0.006237562392133849,0.007485925849114854,0.005257348786586449
Prevalence,Tunisia,Both,All Ages,Substance use disorders,Percent,2005,0.008507558007836667,0.010023118568536646,0.0072551761192660175
Prevalence,Austria,Male,All Ages,Substance use disorders,Percent,1990,0.05802214487062664,0.06768916157855258,0.04910960038198657
Prevalence,Austria,Female,All Ages,Substance use disorders,Percent,1990,0.019519368831512025,0.02300354029377844,0.016497172528991938
Prevalence,Austria,Both,All Ages,Substance use disorders,Percent,1990,0.037554487198572795,0.04349879107685122,0.032366784712469884
Prevalence,Latvia,Male,All Ages,Substance use disorders,Percent,2005,0.06306419622550238,0.07008713469524945,0.05478080736797593
Prevalence,Latvia,Female,All Ages,Substance use disorders,Percent,2005,0.024134951727946465,0.02688242213815461,0.02134304241440435
Prevalence,Latvia,Both,All Ages,Substance use disorders,Percent,2005,0.0416847702081852,0.045430839974737854,0.037281271124421894
Prevalence,Algeria,Male,All Ages,Substance use disorders,Percent,2005,0.012155682352852604,0.014480616913549824,0.010258758810514534
Prevalence,Algeria,Female,All Ages,Substance use disorders,Percent,2005,0.006098857006393157,0.007296811314538317,0.005116149397885472
Prevalence,Algeria,Both,All Ages,Substance use disorders,Percent,2005,0.009116399495525344,0.010675016075781904,0.007795932143054486
Prevalence,Guinea-Bissau,Male,All Ages,Substance use disorders,Percent,1990,0.0070752744744366795,0.008324032473953425,0.005989660838870426
Prevalence,Guinea-Bissau,Female,All Ages,Substance use disorders,Percent,1990,0.004997181555436781,0.006047815555065225,0.004127032189733609
Prevalence,Guinea-Bissau,Both,All Ages,Substance use disorders,Percent,1990,0.006001975880257423,0.007066058006058049,0.005083687675496411
Prevalence,Venezuela (Bolivarian Republic of),Male,All Ages,Substance use disorders,Percent,2019,0.030531774252303218,0.03626849596044626,0.02558663801493241
Prevalence,Venezuela (Bolivarian Republic of),Female,All Ages,Substance use disorders,Percent,2019,0.011048324565412508,0.01325285111706004,0.009190562542176916
Prevalence,Venezuela (Bolivarian Republic of),Both,All Ages,Substance use disorders,Percent,2019,0.02047596559738526,0.024237712920159166,0.01750119140769437
Prevalence,Georgia,Male,All Ages,Substance use disorders,Percent,2019,0.047542774769845475,0.05456399582917548,0.04023532871322546
Prevalence,Georgia,Female,All Ages,Substance use disorders,Percent,2019,0.013307660051307704,0.015815503250559738,0.011221342274748112
Prevalence,Georgia,Both,All Ages,Substance use disorders,Percent,2019,0.02943916437702216,0.03385950138053305,0.025285945841052166
Prevalence,Jordan,Male,All Ages,Substance use disorders,Percent,2019,0.011362392239391663,0.013589853792383947,0.009508913488153891
Prevalence,Jordan,Female,All Ages,Substance use disorders,Percent,2019,0.0065975498676172604,0.007952909879618946,0.005465304166816545
Prevalence,Jordan,Both,All Ages,Substance use disorders,Percent,2019,0.009089217904334817,0.010736146218195046,0.007717931722702865
Prevalence,Nauru,Male,All Ages,Substance use disorders,Percent,2019,0.020801709028955336,0.025662677850332664,0.016995869814056905
Prevalence,Nauru,Female,All Ages,Substance use disorders,Percent,2019,0.010103925080254574,0.01239414963959872,0.008316041889554414
Prevalence,Nauru,Both,All Ages,Substance use disorders,Percent,2019,0.015415286899976144,0.018790822062763786,0.012733628105938625
Prevalence,Croatia,Male,All Ages,Substance use disorders,Percent,2019,0.041890245092431534,0.048112406880959496,0.03612971214105111
Prevalence,Croatia,Female,All Ages,Substance use disorders,Percent,2019,0.025740187891375135,0.030037444533665875,0.02195343397555668
Prevalence,Croatia,Both,All Ages,Substance use disorders,Percent,2019,0.033478703727215786,0.03797676511523887,0.029329084444709455
Prevalence,Singapore,Male,All Ages,Substance use disorders,Percent,2019,0.02075627260440742,0.024115951534917874,0.0178564010166104
Prevalence,Singapore,Female,All Ages,Substance use disorders,Percent,2019,0.011937136964579575,0.014077751620873389,0.010124936203869467
Prevalence,Singapore,Both,All Ages,Substance use disorders,Percent,2019,0.01637159430332784,0.019006935215951957,0.014122589879054577
Prevalence,Bahamas,Male,All Ages,Substance use disorders,Percent,1990,0.04031664008386561,0.04710306581266113,0.03450795956429534
Prevalence,Bahamas,Female,All Ages,Substance use disorders,Percent,1990,0.01839871414991944,0.021944665788735954,0.015586885376306717
Prevalence,Bahamas,Both,All Ages,Substance use disorders,Percent,1990,0.02903850614632579,0.03352651448370085,0.02509414006944468
Prevalence,Sudan,Male,All Ages,Substance use disorders,Percent,2019,0.00903745118227608,0.010815080974072815,0.007425889425446513
Prevalence,Sudan,Female,All Ages,Substance use disorders,Percent,2019,0.005046646485743288,0.006019831437086746,0.004163732885490583
Prevalence,Sudan,Both,All Ages,Substance use disorders,Percent,2019,0.007040079372407739,0.008355611665464955,0.0058781566973745885
Prevalence,Maldives,Male,All Ages,Substance use disorders,Percent,2019,0.02095672095802077,0.025617102899397323,0.01721172802297259
Prevalence,Maldives,Female,All Ages,Substance use disorders,Percent,2019,0.00788206249913127,0.009366063292098527,0.0065534222389109125
Prevalence,Maldives,Both,All Ages,Substance use disorders,Percent,2019,0.015704813889510925,0.018934130467466045,0.013071301603281647
Prevalence,Gabon,Male,All Ages,Substance use disorders,Percent,1990,0.0216731604017373,0.025291917870595912,0.01848074469962128
Prevalence,Gabon,Female,All Ages,Substance use disorders,Percent,1990,0.008437598689714273,0.009867287618429204,0.007114109286381482
Prevalence,Gabon,Both,All Ages,Substance use disorders,Percent,1990,0.01496860319286688,0.0172831813210589,0.012819093651049251
Prevalence,Bhutan,Male,All Ages,Substance use disorders,Percent,1990,0.03148744387010343,0.03842907017306368,0.025362730906546786
Prevalence,Bhutan,Female,All Ages,Substance use disorders,Percent,1990,0.007812982564802779,0.009430821556084813,0.006488808061258316
Prevalence,Bhutan,Both,All Ages,Substance use disorders,Percent,1990,0.020251998009504953,0.0242073140724294,0.016678742468077958
Prevalence,Yemen,Male,All Ages,Substance use disorders,Percent,2019,0.00864051518547938,0.010414179789125578,0.007141381312276084
Prevalence,Yemen,Female,All Ages,Substance use disorders,Percent,2019,0.004464775747473464,0.005354487435585955,0.003720683943364217
Prevalence,Yemen,Both,All Ages,Substance use disorders,Percent,2019,0.006545610837363253,0.007820091529186382,0.005504898450876861
Prevalence,Peru,Male,All Ages,Substance use disorders,Percent,2019,0.022377026586948554,0.02598857943816068,0.019050839342047862
Prevalence,Peru,Female,All Ages,Substance use disorders,Percent,2019,0.013894376136392082,0.01642111371977344,0.011698093572002332
Prevalence,Peru,Both,All Ages,Substance use disorders,Percent,2019,0.018082824768650058,0.02103454047180831,0.015535312587573446
Prevalence,Marshall Islands,Male,All Ages,Substance use disorders,Percent,2019,0.020825243334684763,0.02530804527091217,0.017271482586800162
Prevalence,Marshall Islands,Female,All Ages,Substance use disorders,Percent,2019,0.010197874796636294,0.01230079288123922,0.008434772643808885
Prevalence,Marshall Islands,Both,All Ages,Substance use disorders,Percent,2019,0.015574690352679735,0.018843090304395634,0.01295601598015107
Prevalence,South Sudan,Male,All Ages,Substance use disorders,Percent,2019,0.01841795333328198,0.022049529388710045,0.015227903747514452
Prevalence,South Sudan,Female,All Ages,Substance use disorders,Percent,2019,0.007771510635275934,0.00947701436733964,0.006416001539459349
Prevalence,South Sudan,Both,All Ages,Substance use disorders,Percent,2019,0.013073245382650582,0.015689395967903808,0.010868757680692868
Prevalence,United Republic of Tanzania,Male,All Ages,Substance use disorders,Percent,2019,0.021459632486259792,0.025572309798617115,0.017773267956210856
Prevalence,United Republic of Tanzania,Female,All Ages,Substance use disorders,Percent,2019,0.00867874760877149,0.010656023058780899,0.007137890607688941
Prevalence,United Republic of Tanzania,Both,All Ages,Substance use disorders,Percent,2019,0.014834844826512183,0.01763428108137162,0.012327056568143594
Prevalence,Grenada,Male,All Ages,Substance use disorders,Percent,2019,0.037282772650229605,0.04327276704558466,0.03171809855696043
Prevalence,Grenada,Female,All Ages,Substance use disorders,Percent,2019,0.015271101559270498,0.01849412723276255,0.012689876779743247
Prevalence,Grenada,Both,All Ages,Substance use disorders,Percent,2019,0.02643784616198543,0.030779468660659334,0.02268355525155171
Prevalence,Ghana,Male,All Ages,Substance use disorders,Percent,1990,0.008046224590017935,0.009365062352406417,0.006856525278527377
Prevalence,Ghana,Female,All Ages,Substance use disorders,Percent,1990,0.006142669440513129,0.007437276869692094,0.00512538812387034
Prevalence,Ghana,Both,All Ages,Substance use disorders,Percent,1990,0.007084491236104044,0.008297997893032155,0.006064844180410322
Prevalence,Mali,Male,All Ages,Substance use disorders,Percent,2019,0.006457111349930676,0.007652715758113033,0.005442273156345034
Prevalence,Mali,Female,All Ages,Substance use disorders,Percent,2019,0.004960134962152539,0.006010851609591179,0.004077050540936421
Prevalence,Mali,Both,All Ages,Substance use disorders,Percent,2019,0.005699639079867002,0.006728076987965764,0.00481416540114985
Prevalence,Cyprus,Male,All Ages,Substance use disorders,Percent,1990,0.03730392434976092,0.04512407634851149,0.03113891843684759
Prevalence,Cyprus,Female,All Ages,Substance use disorders,Percent,1990,0.013948596587640305,0.01697345049536268,0.011397339211336609
Prevalence,Cyprus,Both,All Ages,Substance use disorders,Percent,1990,0.02538452671919947,0.030699366544821027,0.021249097986500674
Prevalence,Micronesia (Federated States of),Male,All Ages,Substance use disorders,Percent,2019,0.02061020195951835,0.025424943589133574,0.017094422808344112
Prevalence,Micronesia (Federated States of),Female,All Ages,Substance use disorders,Percent,2019,0.010198122747699314,0.012479869450617848,0.008405146320269048
Prevalence,Micronesia (Federated States of),Both,All Ages,Substance use disorders,Percent,2019,0.015434607709594865,0.018856637608160722,0.01287639404324985
Prevalence,Switzerland,Male,All Ages,Substance use disorders,Percent,1990,0.07148409868102171,0.08260157100921187,0.06164235953331861
Prevalence,Switzerland,Female,All Ages,Substance use disorders,Percent,1990,0.027174238013397668,0.03168824899355554,0.023364028236422876
Prevalence,Switzerland,Both,All Ages,Substance use disorders,Percent,1990,0.048464238212439184,0.055871940989940964,0.042021173045193566
Prevalence,Kyrgyzstan,Male,All Ages,Substance use disorders,Percent,2019,0.05617172689969385,0.06499293970479371,0.04812077783957058
Prevalence,Kyrgyzstan,Female,All Ages,Substance use disorders,Percent,2019,0.016605881943066017,0.019445680930357364,0.013905048237335528
Prevalence,Kyrgyzstan,Both,All Ages,Substance use disorders,Percent,2019,0.035806502205222836,0.040695372502125036,0.031064302432725163
Prevalence,Mozambique,Male,All Ages,Substance use disorders,Percent,1990,0.019440764221785884,0.02343587630473962,0.01612553806505634
Prevalence,Mozambique,Female,All Ages,Substance use disorders,Percent,1990,0.007494536302975574,0.008982408579802518,0.006148845575664679
Prevalence,Mozambique,Both,All Ages,Substance use disorders,Percent,1990,0.013193388224917292,0.015816397325571524,0.011003053695477088
Prevalence,Finland,Male,All Ages,Substance use disorders,Percent,2019,0.0481314746430497,0.0549659410633877,0.042110679643573824
Prevalence,Finland,Female,All Ages,Substance use disorders,Percent,2019,0.020792439430336405,0.023517763727125756,0.01826581298006849
Prevalence,Finland,Both,All Ages,Substance use disorders,Percent,2019,0.03400433656075058,0.038086689096516725,0.030290441410483142
Prevalence,Mauritania,Male,All Ages,Substance use disorders,Percent,2019,0.008424535707363796,0.009697475059493008,0.007205810956194078
Prevalence,Mauritania,Female,All Ages,Substance use disorders,Percent,2019,0.005977646704509884,0.007214967660629967,0.005004209887255815
Prevalence,Mauritania,Both,All Ages,Substance use disorders,Percent,2019,0.007169641546965095,0.008368666257689896,0.006156246164801369
Prevalence,Bulgaria,Male,All Ages,Substance use disorders,Percent,2005,0.03334732242884327,0.03817192400023725,0.028779379141556382
Prevalence,Bulgaria,Female,All Ages,Substance use disorders,Percent,2005,0.022644269344955746,0.02701140843582269,0.019109542083643204
Prevalence,Bulgaria,Both,All Ages,Substance use disorders,Percent,2005,0.02776720997746875,0.03163408349791138,0.02416236341662841
Prevalence,Burkina Faso,Male,All Ages,Substance use disorders,Percent,2019,0.007334266971316008,0.008502645004577281,0.006278386784540882
Prevalence,Burkina Faso,Female,All Ages,Substance use disorders,Percent,2019,0.005436757039688558,0.006510467366060226,0.0044959990693489715
Prevalence,Burkina Faso,Both,All Ages,Substance use disorders,Percent,2019,0.006354893153890801,0.007384939980154868,0.00546347948330035
Prevalence,Eritrea,Male,All Ages,Substance use disorders,Percent,2019,0.027103882632839586,0.032709836633738415,0.02237906853454335
Prevalence,Eritrea,Female,All Ages,Substance use disorders,Percent,2019,0.008809758969732583,0.010726310949630159,0.007350675174274297
Prevalence,Eritrea,Both,All Ages,Substance use disorders,Percent,2019,0.017912433222173618,0.021426670442609756,0.014924573264643122
Prevalence,Norway,Male,All Ages,Substance use disorders,Percent,2019,0.040379070289474794,0.04475540618861402,0.036554325406510685
Prevalence,Norway,Female,All Ages,Substance use disorders,Percent,2019,0.01521586559783672,0.016904330752915482,0.013726884028439688
Prevalence,Norway,Both,All Ages,Substance use disorders,Percent,2019,0.027674891022929766,0.030668806992772066,0.025093544432243327
Prevalence,Samoa,Male,All Ages,Substance use disorders,Percent,2019,0.02266934335685534,0.027300081681951457,0.018543868939788908
Prevalence,Samoa,Female,All Ages,Substance use disorders,Percent,2019,0.010712700085221271,0.01311037840153296,0.008823124612403158
Prevalence,Samoa,Both,All Ages,Substance use disorders,Percent,2019,0.016776669747672786,0.020061355478101044,0.013795220169154528
Prevalence,Kuwait,Male,All Ages,Substance use disorders,Percent,2019,0.012775984847754654,0.015366702748155681,0.010598313737934194
Prevalence,Kuwait,Female,All Ages,Substance use disorders,Percent,2019,0.00835256904746154,0.010242657889662844,0.0068174021334872275
Prevalence,Kuwait,Both,All Ages,Substance use disorders,Percent,2019,0.010693845687926962,0.012667980186029975,0.008967294700859578
Prevalence,Antigua and Barbuda,Male,All Ages,Substance use disorders,Percent,2005,0.04090357752244591,0.04695291523637265,0.035143652990343034
Prevalence,Antigua and Barbuda,Female,All Ages,Substance use disorders,Percent,2005,0.01795561955317965,0.02127608980370978,0.015199848669481554
Prevalence,Antigua and Barbuda,Both,All Ages,Substance use disorders,Percent,2005,0.028682079417070416,0.03274204714961263,0.024802314828420796
Prevalence,Monaco,Male,All Ages,Substance use disorders,Percent,2005,0.05077879157652275,0.05919634767173036,0.04322286189529267
Prevalence,Monaco,Female,All Ages,Substance use disorders,Percent,2005,0.016928032482181585,0.019588998190301698,0.014718669453810345
